date,name,license,type,Num of Volations,High severe,Medium severe,Harm,Prev1,Prev2,Prev3
2/12/18,"Madeline of Decatur, The",ALC000242,Routine / Complaint,1,0,1,0,0,0,0
9/19/17,"Madeline of Decatur, The",ALC000242,complaint,1,1,0,1,0,0,0
7/31/17,"Madeline of Decatur, The",ALC000242,other,-,0,0,0,0,0,0
5/4/17,"Madeline of Decatur, The",ALC000242,routine,6,0,1,0,0,0,0
12/13/16,"Madeline of Decatur, The",ALC000242,complaint,1,0,0,0,0,0,0
10/31/16,"Madeline of Decatur, The",ALC000242,Routine / Complaint,21,1,7,1,0,0,0
12/7/15,"Madeline of Decatur, The",ALC000242,complaint,4,1,2,0,0,0,0
7/22/15,"Madeline of Decatur, The",ALC000242,routine,2,0,1,0,0,0,0
4/30/19,Madison Heights,ALC000157,other,-,0,0,0,0,0,0
1/8/19,Madison Heights,ALC000157,complaint,2,1,0,0,0,0,0
12/17/18,Madison Heights,ALC000157,complaint,-,0,0,0,0,0,0
10/23/18,Madison Heights,ALC000157,complaint,1,1,0,1,0,0,0
10/15/18,Madison Heights,ALC000157,complaint,-,0,0,0,0,0,0
7/10/18,Madison Heights,ALC000157,complaint,-,0,0,0,0,0,0
6/5/18,Madison Heights,ALC000157,complaint,-,0,0,0,0,0,0
4/17/18,Madison Heights,ALC000157,Routine / Complaint,-,0,0,0,0,0,0
7/11/17,Madison Heights,ALC000157,complaint,-,0,0,0,0,0,0
3/30/17,Madison Heights,ALC000157,complaint,-,0,0,0,0,0,0
9/19/16,Madison Heights,ALC000157,Routine / Complaint,1,1,0,0,0,0,0
8/8/16,Madison Heights,ALC000157,other,-,0,0,0,0,0,0
5/16/16,Madison Heights,ALC000157,complaint,6,1,3,1,0,0,0
4/18/16,Madison Heights,ALC000157,complaint,4,1,1,1,0,0,0
2/4/16,Madison Heights,ALC000157,complaint,1,1,0,0,0,0,0
1/14/16,Madison Heights,ALC000157,complaint,4,1,1,0,0,0,0
1/7/16,Madison Heights,ALC000157,other,-,0,0,0,0,0,0
10/7/15,Madison Heights,ALC000157,routine,3,0,2,0,0,0,0
2/25/15,Madison Heights,ALC000157,complaint,-,0,0,0,0,0,0
1/22/15,Madison Heights,ALC000157,other,-,0,0,0,0,0,0
2/6/19,Magnolia Estates,52030011,routine,-,0,0,0,0,0,0
10/25/18,Magnolia Estates,52030011,routine,4,3,1,1,0,0,0
3/16/17,Magnolia Estates,52030011,routine,5,0,0,0,0,0,0
9/10/15,Magnolia Estates,52030011,routine,4,0,0,0,0,0,0
5/9/18,Magnolia Estates of Oconee,PCH009749,other,-,0,0,0,0,0,0
2/6/18,Magnolia Estates of Oconee,PCH009749,routine,2,0,1,0,0,0,0
11/13/17,Magnolia Estates of Oconee,PCH009749,other,-,0,0,0,0,0,0
7/31/17,Magnolia Estates of Oconee,PCH009749,complaint,1,1,0,1,0,0,0
6/27/17,Magnolia Estates of Oconee,PCH009749,routine,1,0,0,0,0,0,0
3/29/16,Magnolia Estates of Oconee,PCH009749,routine,-,0,0,0,0,0,0
4/22/15,Magnolia Estates of Oconee,PCH009749,routine,2,0,0,0,0,0,0
1/29/18,Magnolia Estates of Winder,7030021,routine,7,1,1,0,0,0,0
1/31/17,Magnolia Estates of Winder,7030021,routine,3,0,2,0,0,0,0
8/12/15,Magnolia Estates of Winder,7030021,routine,-,0,0,0,0,0,0
3/19/19,Magnolia Hills Retirement Home,68030041,routine,6,0,1,0,0,0,0
6/13/17,Magnolia Hills Retirement Home,68030041,other,-,0,0,0,0,0,0
2/6/17,Magnolia Hills Retirement Home,68030041,Routine / Complaint,8,2,2,1,1,0,0
1/27/16,Magnolia Hills Retirement Home,68030041,other,-,0,0,0,0,0,0
6/5/15,Magnolia Hills Retirement Home,68030041,routine,7,2,2,1,3,0,0
10/28/16,Magnolia Manor of Columbus Assisted Living,ALC000218,routine,-,0,0,0,0,0,0
7/19/16,Magnolia Manor of Columbus Assisted Living,ALC000218,complaint,-,0,0,0,0,0,0
5/5/15,Magnolia Manor of Columbus Assisted Living,ALC000218,routine,-,0,0,0,0,0,0
1/17/19,Magnolia Manor of Macon,ALC000550,complaint,-,0,0,0,0,0,0
6/8/18,Magnolia Manor of Macon,ALC000550,routine,1,0,0,0,0,0,0
3/8/18,Magnolia Manor of Macon,ALC000550,routine,-,0,0,0,0,0,0
7/14/17,Magnolia Manor of Macon,ALC000550,complaint,1,1,0,0,0,0,0
12/13/16,Magnolia Manor of Macon,ALC000550,routine,8,0,3,0,0,0,0
7/13/15,Magnolia Manor of Macon,ALC000550,routine,-,0,0,0,0,0,0
8/8/18,Magnolia Manor of St Mary's,ALC000072,routine,-,0,0,0,0,0,0
12/13/16,Magnolia Manor of St Mary's,ALC000072,complaint,1,1,0,0,0,0,0
10/4/16,Magnolia Manor of St Mary's,ALC000072,routine,-,0,0,0,0,0,0
4/21/16,Magnolia Manor of St Mary's,ALC000072,complaint,-,0,0,0,0,0,0
6/2/15,Magnolia Manor of St Mary's,ALC000072,routine,1,0,1,0,0,0,0
8/6/19,Magnolia Manor of St Simons,ALC000040,routine,-,0,0,0,0,0,0
9/20/17,Magnolia Manor of St Simons,ALC000040,routine,-,0,0,0,0,0,0
7/21/16,Magnolia Manor of St Simons,ALC000040,Routine / Complaint,3,0,2,0,0,0,0
2/8/16,Magnolia Manor of St Simons,ALC000040,other,-,0,0,0,0,0,0
4/7/15,Magnolia Manor of St Simons,ALC000040,routine,3,0,1,0,0,0,0
9/19/18,Magnolia Manor on the Coast,ALC000050,routine,-,0,0,0,0,0,0
1/15/18,Magnolia Manor on the Coast,ALC000050,complaint,-,0,0,0,0,0,0
8/31/16,Magnolia Manor on the Coast,ALC000050,routine,-,0,0,0,0,0,0
3/24/16,Magnolia Manor on the Coast,ALC000050,complaint,1,0,0,0,0,0,0
7/14/15,Magnolia Manor on the Coast,ALC000050,routine,-,0,0,0,0,0,0
6/1/15,Magnolia Manor on the Coast,ALC000050,other,1,0,1,0,0,0,0
9/25/18,Magnolia Manor South,ALC000049,Routine / Complaint,-,0,0,0,0,0,0
10/4/17,Magnolia Manor South,ALC000049,routine,-,0,0,0,0,0,0
5/30/17,Magnolia Manor South,ALC000049,complaint,-,0,0,0,0,0,0
5/10/16,Magnolia Manor South,ALC000049,routine,-,0,0,0,0,0,0
3/30/15,Magnolia Manor South,ALC000049,Routine / Complaint,-,0,0,0,0,0,0
5/15/19,Magnolia Place of Cairo,65030011,routine,-,0,0,0,0,0,0
12/13/17,Magnolia Place of Cairo,65030011,other,-,0,0,0,0,0,0
6/14/17,Magnolia Place of Cairo,65030011,Routine / Complaint,2,1,1,1,0,0,0
6/27/16,Magnolia Place of Cairo,65030011,Routine / Complaint,1,0,0,0,0,0,0
6/17/15,Magnolia Place of Cairo,65030011,routine,-,0,0,0,0,0,0
10/15/19,Magnolia Place of Roswell PCH & Memory Care,PCH009782,complaint,2,1,1,1,0,0,0
10/8/19,Magnolia Place of Roswell PCH & Memory Care,PCH009782,complaint,-,0,0,0,0,0,0
6/28/19,Magnolia Place of Roswell PCH & Memory Care,PCH009782,complaint,1,1,0,1,0,0,0
10/24/17,Magnolia Place of Roswell PCH & Memory Care,PCH009782,complaint,1,1,0,1,0,0,0
9/25/17,Magnolia Place of Roswell PCH & Memory Care,PCH009782,Routine / Complaint,1,1,0,0,0,0,0
7/13/16,Magnolia Place of Roswell PCH & Memory Care,PCH009782,routine,10,0,3,0,0,0,0
12/4/19,Magnolia Senior Living,PCH008388,Routine / Complaint,5,1,1,0,0,0,0
9/27/19,Magnolia Senior Living,PCH008388,complaint,6,5,0,1,0,0,0
2/27/18,Magnolia Senior Living,PCH008388,routine,4,0,1,0,0,0,0
4/6/17,Magnolia Senior Living,PCH008388,routine,-,0,0,0,0,0,0
10/5/16,Magnolia Senior Living,PCH008388,routine,-,0,0,0,0,0,0
4/8/15,Magnolia Senior Living,PCH008388,routine,3,0,3,0,0,0,0
11/14/19,Magnolia Senior Living at Sugar Hill,PCH009895,complaint,4,3,1,2,0,0,0
4/17/19,Majestic Manor,146030011,Routine / Complaint,-,0,0,0,0,0,0
1/24/19,Majestic Manor,146030011,complaint,2,1,1,0,0,0,0
10/31/18,Majestic Manor,146030011,complaint,-,0,0,0,0,0,0
2/6/18,Majestic Manor,146030011,routine,1,1,0,0,0,0,0
10/19/16,Majestic Manor,146030011,Routine / Complaint,2,1,0,0,0,0,0
9/22/15,Majestic Manor,146030011,routine,3,0,0,0,0,0,0
1/29/18,Majestic Senior Living Bowdon,PCH008779,routine,4,0,1,0,0,0,0
9/21/17,Majestic Senior Living Bowdon,PCH008779,complaint,1,1,0,0,0,0,0
8/29/16,Majestic Senior Living Bowdon,PCH008779,routine,2,0,1,0,0,0,0
2/22/16,Majestic Senior Living Bowdon,PCH008779,other,2,0,0,0,0,0,0
11/13/15,Majestic Senior Living Bowdon,PCH008779,Routine / Complaint,2,0,2,0,0,0,0
4/28/15,Majestic Senior Living Bowdon,PCH008779,complaint,1,1,0,0,0,0,0
4/8/19,Manchester Court Assisted Living & Memory Care,ALC000248,complaint,-,0,0,0,0,0,0
8/22/18,Manchester Court Assisted Living & Memory Care,ALC000248,Routine / Complaint,-,0,0,0,0,0,0
8/31/17,Manchester Court Assisted Living & Memory Care,ALC000248,routine,26,1,13,1,0,0,0
8/30/17,Manchester Court Assisted Living & Memory Care,ALC000248,other,-,0,0,0,0,0,0
4/13/17,Manchester Court Assisted Living & Memory Care,ALC000248,complaint,3,2,0,1,0,0,0
1/23/17,Manchester Court Assisted Living & Memory Care,ALC000248,complaint,-,0,0,0,0,0,0
1/5/17,Manchester Court Assisted Living & Memory Care,ALC000248,complaint,-,0,0,0,0,0,0
12/14/16,Manchester Court Assisted Living & Memory Care,ALC000248,complaint,3,2,0,0,1,0,0
11/3/16,Manchester Court Assisted Living & Memory Care,ALC000248,complaint,8,4,2,1,0,0,0
8/24/16,Manchester Court Assisted Living & Memory Care,ALC000248,complaint,9,2,4,0,0,0,0
7/14/16,Manchester Court Assisted Living & Memory Care,ALC000248,Routine / Complaint,-,0,0,0,0,0,0
2/12/16,Manchester Court Assisted Living & Memory Care,ALC000248,complaint,1,1,0,1,0,0,0
10/23/15,Manchester Court Assisted Living & Memory Care,ALC000248,complaint,-,0,0,0,0,0,0
9/14/15,Manchester Court Assisted Living & Memory Care,ALC000248,complaint,-,0,0,0,0,0,0
3/3/15,Manchester Court Assisted Living & Memory Care,ALC000248,routine,-,0,0,0,0,0,0
3/7/18,"Mann House Cumming/Forsyth, The",ALC000258,routine,-,0,0,0,0,0,0
3/20/18,"Mann House, The",PCH008252,routine,-,0,0,0,0,0,0
10/19/16,"Mann House, The",PCH008252,routine,2,0,1,0,0,0,0
11/2/15,"Mann House, The",PCH008252,complaint,-,0,0,0,0,0,0
3/26/15,"Mann House, The",PCH008252,routine,10,0,8,0,0,0,0
7/24/19,Manor Lake Bridgemill,ALC000552,Routine / Complaint,1,0,1,0,0,0,0
9/27/18,Manor Lake Bridgemill,ALC000552,routine,-,0,0,0,0,0,0
4/4/19,Manor Lake Gainesville,ALC000588,routine,-,0,0,0,0,0,0
10/7/19,Manor Lake Hiram,ALC000611,routine,-,0,0,0,0,0,0
10/16/19,Mansions at Alpharetta Senior Living & Memory,ALC000548,Routine / Complaint,-,0,0,0,0,0,0
5/1/19,Mansions at Alpharetta Senior Living & Memory,ALC000548,complaint,-,0,0,0,0,0,0
1/17/19,Mansions at Alpharetta Senior Living & Memory,ALC000548,routine,-,0,0,0,0,0,0
9/27/18,Mansions at Alpharetta Senior Living & Memory,ALC000548,routine,3,1,2,0,0,0,0
5/9/18,Mansions at Alpharetta Senior Living & Memory,ALC000548,other,-,0,0,0,0,0,0
1/3/18,Mansions at Alpharetta Senior Living & Memory,ALC000548,routine,-,0,0,0,0,0,0
1/8/20,Mansions at Gwinnett Park,ALC000642,routine,-,0,0,0,0,0,0
6/27/19,Mansions at Sandy Springs,ALC000601,routine,-,0,0,0,0,0,0
8/28/17,Maple Court Senior Residence,137030021,complaint,-,0,0,0,0,0,0
5/15/17,Maple Court Senior Residence,137030021,routine,-,0,0,0,0,0,0
4/12/16,Maple Court Senior Residence,137030021,routine,1,0,1,0,0,0,0
4/6/15,Maple Court Senior Residence,137030021,routine,-,0,0,0,0,0,0
10/31/19,Marsh's Edge,ALC000054,complaint,-,0,0,0,0,0,0
5/7/19,Marsh's Edge,ALC000054,Routine / Complaint,-,0,0,0,0,0,0
5/15/18,Marsh's Edge,ALC000054,other,-,0,0,0,0,0,0
1/25/18,Marsh's Edge,ALC000054,routine,2,0,2,0,0,0,0
2/23/17,Marsh's Edge,ALC000054,complaint,-,0,0,0,0,0,0
11/9/16,Marsh's Edge,ALC000054,routine,2,0,0,0,0,0,0
8/11/15,Marsh's Edge,ALC000054,complaint,-,0,0,0,0,0,0
7/8/15,Marsh's Edge,ALC000054,routine,6,1,0,0,0,0,0
12/9/19,Marshall Pines Alzheimer's Special Care Center,ALC000190,complaint,-,0,0,0,0,0,0
8/6/19,Marshall Pines Alzheimer's Special Care Center,ALC000190,complaint,6,2,2,1,2,0,0
7/1/19,Marshall Pines Alzheimer's Special Care Center,ALC000190,Routine / Complaint,3,0,1,0,0,0,0
9/26/18,Marshall Pines Alzheimer's Special Care Center,ALC000190,complaint,-,0,0,0,0,0,0
10/11/17,Marshall Pines Alzheimer's Special Care Center,ALC000190,complaint,-,0,0,0,0,0,0
6/14/17,Marshall Pines Alzheimer's Special Care Center,ALC000190,Routine / Complaint,2,0,1,0,0,0,0
8/4/16,Marshall Pines Alzheimer's Special Care Center,ALC000190,Routine / Complaint,-,0,0,0,0,0,0
5/3/16,Marshall Pines Alzheimer's Special Care Center,ALC000190,routine,-,0,0,0,0,0,0
12/18/19,Mary and Martha's Personal Care Home,146030031,routine,-,0,0,0,0,0,0
8/6/19,Mary and Martha's Personal Care Home,146030031,routine,3,1,0,0,1,0,0
6/20/18,Mary and Martha's Personal Care Home,146030031,complaint,5,2,0,0,1,0,0
6/14/18,Mary and Martha's Personal Care Home,146030031,complaint,3,2,1,2,1,0,0
3/24/17,Mary and Martha's Personal Care Home,146030031,routine,7,1,3,0,0,0,0
11/3/15,Mary and Martha's Personal Care Home,146030031,routine,1,0,1,0,0,0,0
11/6/19,Mattie H. Marshall Memory Care Center / Magnolia Manor Retirement Center,ALC000048,routine,-,0,0,0,0,0,0
9/19/18,Mattie H. Marshall Memory Care Center / Magnolia Manor Retirement Center,ALC000048,routine,-,0,0,0,0,0,0
7/12/18,Mattie H. Marshall Memory Care Center / Magnolia Manor Retirement Center,ALC000048,complaint,-,0,0,0,0,0,0
2/15/18,Mattie H. Marshall Memory Care Center / Magnolia Manor Retirement Center,ALC000048,complaint,-,0,0,0,0,0,0
1/8/18,Mattie H. Marshall Memory Care Center / Magnolia Manor Retirement Center,ALC000048,routine,-,0,0,0,0,0,0
1/30/17,Mattie H. Marshall Memory Care Center / Magnolia Manor Retirement Center,ALC000048,complaint,-,0,0,0,0,0,0
10/19/16,Mattie H. Marshall Memory Care Center / Magnolia Manor Retirement Center,ALC000048,routine,-,0,0,0,0,0,0
7/11/16,Mattie H. Marshall Memory Care Center / Magnolia Manor Retirement Center,ALC000048,Routine / Complaint,7,0,7,0,0,0,0
2/1/16,Mattie H. Marshall Memory Care Center / Magnolia Manor Retirement Center,ALC000048,complaint,-,0,0,0,0,0,0
9/29/15,Mattie H. Marshall Memory Care Center / Magnolia Manor Retirement Center,ALC000048,routine,-,0,0,0,0,0,0
9/9/15,Mattie H. Marshall Memory Care Center / Magnolia Manor Retirement Center,ALC000048,routine,-,0,0,0,0,0,0
6/27/19,Medlock Gardens Senior Living,44030081,complaint,-,0,0,0,0,0,0
2/4/19,Medlock Gardens Senior Living,44030081,complaint,1,0,1,0,0,0,0
1/9/18,Medlock Gardens Senior Living,44030081,complaint,1,1,0,1,0,0,0
7/17/17,Medlock Gardens Senior Living,44030081,complaint,1,1,0,1,0,0,0
6/15/17,Medlock Gardens Senior Living,44030081,complaint,-,0,0,0,0,0,0
3/20/17,Medlock Gardens Senior Living,44030081,routine,3,0,1,0,0,0,0
2/19/16,Medlock Gardens Senior Living,44030081,Routine / Complaint,3,0,2,0,1,0,0
3/3/15,Medlock Gardens Senior Living,44030081,other,2,0,0,0,0,0,0
1/10/20,"Memory Center Atlanta, The",ALC000256,complaint,-,0,0,0,0,0,0
9/23/19,"Memory Center Atlanta, The",ALC000256,Routine / Complaint,1,1,0,1,0,0,0
8/26/19,"Memory Center Atlanta, The",ALC000256,complaint,-,0,0,0,0,0,0
5/18/18,"Memory Center Atlanta, The",ALC000256,other,2,1,0,0,0,0,0
11/15/17,"Memory Center Atlanta, The",ALC000256,routine,-,0,0,0,0,0,0
7/31/19,Merrill Gardens at Woodstock,ALC000232,complaint,-,0,0,0,0,0,0
5/23/19,Merrill Gardens at Woodstock,ALC000232,routine,-,0,0,0,0,0,0
1/29/19,Merrill Gardens at Woodstock,ALC000232,Routine / Complaint,-,0,0,0,0,0,0
7/31/18,Merrill Gardens at Woodstock,ALC000232,complaint,-,0,0,0,0,0,0
7/2/18,Merrill Gardens at Woodstock,ALC000232,complaint,-,0,0,0,0,0,0
1/25/18,Merrill Gardens at Woodstock,ALC000232,routine,-,0,0,0,0,0,0
1/10/17,Merrill Gardens at Woodstock,ALC000232,routine,-,0,0,0,0,0,0
9/24/19,Merryvale Assisted Living,ALC000551,complaint,1,1,0,1,0,0,0
7/31/18,Merryvale Assisted Living,ALC000551,routine,-,0,0,0,0,0,0
7/31/18,Merryvale Assisted Living,ALC000551,routine,-,0,0,0,0,0,0
6/8/17,Merryvale Assisted Living,ALC000551,routine,3,0,3,0,0,0,0
8/31/16,Merryvale Assisted Living,ALC000551,complaint,-,0,0,0,0,0,0
7/15/16,Merryvale Assisted Living,ALC000551,other,-,0,0,0,0,0,0
6/1/16,Merryvale Assisted Living,ALC000551,complaint,-,0,0,0,0,0,0
4/6/16,Merryvale Assisted Living,ALC000551,routine,2,0,1,0,0,0,0
4/29/15,Merryvale Assisted Living,ALC000551,routine,2,0,1,0,0,0,0
8/29/18,Monarch House,ALC000546,complaint,1,0,1,0,0,0,0
5/25/18,Monarch House,ALC000546,routine,-,0,0,0,0,0,0
5/29/18,Monarch Village at Stockbridge,ALC000160,complaint,1,1,0,1,0,0,0
6/9/17,Monarch Village at Stockbridge,ALC000160,routine,8,1,1,0,0,0,0
12/23/16,Monarch Village at Stockbridge,ALC000160,complaint,1,1,0,1,0,0,0
11/9/16,Monarch Village at Stockbridge,ALC000160,complaint,3,1,0,0,0,0,0
12/4/15,Monarch Village at Stockbridge,ALC000160,Routine / Complaint,1,0,0,0,0,0,0
8/25/15,Monarch Village at Stockbridge,ALC000160,complaint,3,1,0,0,0,0,0
6/23/15,Monarch Village at Stockbridge,ALC000160,complaint,2,0,2,0,0,0,0
10/22/19,"Montclair, The",44030061,Routine / Complaint,2,1,0,1,0,0,0
1/16/19,"Montclair, The",44030061,routine,-,0,0,0,0,0,0
10/11/18,"Montclair, The",44030061,Routine / Complaint,2,1,1,0,0,0,0
11/21/17,"Montclair, The",44030061,Routine / Complaint,1,1,0,0,1,0,0
9/14/16,"Montclair, The",44030061,routine,4,1,1,0,0,1,0
4/28/16,"Montclair, The",44030061,complaint,2,2,0,1,0,0,0
8/31/15,"Montclair, The",44030061,complaint,2,0,2,0,0,0,0
8/17/15,"Montclair, The",44030061,Routine / Complaint,6,0,4,0,0,0,0
11/15/19,Morning Point of Calhoun,ALC000147,routine,2,2,0,1,0,0,0
5/17/18,Morning Point of Calhoun,ALC000147,complaint,-,0,0,0,0,0,0
7/26/17,Morning Point of Calhoun,ALC000147,complaint,1,1,0,1,0,0,0
7/11/17,Morning Point of Calhoun,ALC000147,routine,2,0,1,0,0,0,0
10/12/16,Morning Point of Calhoun,ALC000147,complaint,1,0,1,0,0,0,0
3/21/16,Morning Point of Calhoun,ALC000147,routine,2,0,0,0,0,0,0
2/12/16,Morning Point of Calhoun,ALC000147,complaint,2,2,0,1,0,0,0
3/4/15,Morning Point of Calhoun,ALC000147,routine,-,0,0,0,0,0,0
1/30/15,Morning Point of Calhoun,ALC000147,Routine / Complaint,1,0,1,0,0,0,0
9/10/19,Morningside of Alpharetta,PCH008612,Routine / Complaint,2,1,1,0,0,0,0
2/14/19,Morningside of Alpharetta,PCH008612,complaint,-,0,0,0,0,0,0
9/6/18,Morningside of Alpharetta,PCH008612,Routine / Complaint,-,0,0,0,0,0,0
12/20/17,Morningside of Alpharetta,PCH008612,other,1,1,0,0,0,1,0
8/2/17,Morningside of Alpharetta,PCH008612,complaint,2,2,0,1,1,0,0
5/31/17,Morningside of Alpharetta,PCH008612,other,1,0,1,0,0,0,0
1/17/17,Morningside of Alpharetta,PCH008612,other,-,0,0,0,0,0,0
11/15/16,Morningside of Alpharetta,PCH008612,routine,1,0,0,0,0,0,0
2/15/16,Morningside of Alpharetta,PCH008612,complaint,-,0,0,0,0,0,0
5/18/15,Morningside of Alpharetta,PCH008612,routine,1,0,0,0,0,0,0
12/10/19,Morningside of Athens,29030021,complaint,-,0,0,0,0,0,0
10/31/19,Morningside of Athens,29030021,Routine / Complaint,3,3,0,2,0,0,0
12/20/18,Morningside of Athens,29030021,routine,2,1,1,0,0,0,0
7/25/17,Morningside of Athens,29030021,complaint,1,0,1,0,0,0,0
5/2/17,Morningside of Athens,29030021,routine,2,0,0,0,0,0,0
2/10/16,Morningside of Athens,29030021,routine,1,0,0,0,0,0,0
12/11/19,Morningside of Columbus,ALC000097,routine,-,0,0,0,0,0,0
2/7/19,Morningside of Columbus,ALC000097,Routine / Complaint,2,0,2,0,0,0,0
5/16/18,Morningside of Columbus,ALC000097,other,-,0,0,0,0,0,0
2/20/18,Morningside of Columbus,ALC000097,complaint,1,0,1,0,0,0,0
5/22/17,Morningside of Columbus,ALC000097,complaint,-,0,0,0,0,0,0
3/20/17,Morningside of Columbus,ALC000097,routine,1,0,1,0,0,0,0
2/25/16,Morningside of Columbus,ALC000097,other,-,0,0,0,0,0,0
1/5/16,Morningside of Columbus,ALC000097,routine,2,0,0,0,0,0,0
4/18/19,Morningside of Conyers,ALC000096,complaint,-,0,0,0,0,0,0
3/11/19,Morningside of Conyers,ALC000096,complaint,2,2,0,1,0,0,0
8/9/18,Morningside of Conyers,ALC000096,complaint,3,0,2,0,0,0,0
11/9/17,Morningside of Conyers,ALC000096,other,1,0,0,0,0,0,0
8/8/17,Morningside of Conyers,ALC000096,complaint,2,1,1,1,0,0,0
6/29/17,Morningside of Conyers,ALC000096,routine,4,0,1,0,0,0,0
6/28/17,Morningside of Conyers,ALC000096,complaint,-,0,0,0,0,0,0
8/16/16,Morningside of Conyers,ALC000096,complaint,1,1,0,1,0,0,0
8/15/16,Morningside of Conyers,ALC000096,complaint,-,0,0,0,0,0,0
1/22/16,Morningside of Conyers,ALC000096,routine,2,1,1,0,0,0,0
1/22/15,Morningside of Conyers,ALC000096,complaint,1,1,0,1,0,0,0
1/24/18,Morningside of Dalton,ALC000095,other,-,0,0,0,0,0,0
9/18/17,Morningside of Dalton,ALC000095,routine,4,1,2,0,0,0,0
6/13/16,Morningside of Dalton,ALC000095,routine,5,0,1,0,0,0,0
6/29/15,Morningside of Dalton,ALC000095,routine,4,0,1,0,0,0,0
5/20/15,Morningside of Dalton,ALC000095,routine,7,1,3,1,0,0,0
10/8/19,Morningside of Evans,ALC000094,complaint,1,1,0,1,0,0,0
6/25/19,Morningside of Evans,ALC000094,Routine / Complaint,-,0,0,0,0,0,0
2/27/18,Morningside of Evans,ALC000094,Routine / Complaint,-,0,0,0,0,0,0
9/27/16,Morningside of Evans,ALC000094,complaint,-,0,0,0,0,0,0
8/23/16,Morningside of Evans,ALC000094,routine,-,0,0,0,0,0,0
6/21/16,Morningside of Evans,ALC000094,other,-,0,0,0,0,0,0
1/20/16,Morningside of Evans,ALC000094,complaint,1,1,0,1,0,0,0
12/9/15,Morningside of Evans,ALC000094,other,-,0,0,0,0,0,0
10/1/15,Morningside of Evans,ALC000094,complaint,-,0,0,0,0,0,0
8/26/15,Morningside of Evans,ALC000094,routine,5,0,3,0,0,0,0
1/20/15,Morningside of Evans,ALC000094,complaint,-,0,0,0,0,0,0
7/12/19,Morningside of Gainesville,ALC000093,Routine / Complaint,2,0,2,0,0,0,0
7/25/18,Morningside of Gainesville,ALC000093,Routine / Complaint,2,2,0,0,0,0,0
6/9/17,Morningside of Gainesville,ALC000093,routine,-,0,0,0,0,0,0
7/29/16,Morningside of Gainesville,ALC000093,routine,-,0,0,0,0,0,0
2/15/16,Morningside of Gainesville,ALC000093,routine,-,0,0,0,0,0,0
4/1/15,Morningside of Gainesville,ALC000093,other,-,0,0,0,0,0,0
10/23/19,Morningside of Macon,ALC000092,complaint,-,0,0,0,0,0,0
4/4/19,Morningside of Macon,ALC000092,Routine / Complaint,1,1,0,1,0,0,0
1/31/18,Morningside of Macon,ALC000092,routine,4,0,1,0,0,0,0
11/9/16,Morningside of Macon,ALC000092,routine,-,0,0,0,0,0,0
8/16/16,Morningside of Macon,ALC000092,Routine / Complaint,1,1,0,0,0,0,0
11/3/15,Morningside of Macon,ALC000092,complaint,-,0,0,0,0,0,0
8/18/15,Morningside of Macon,ALC000092,routine,-,0,0,0,0,0,0
12/3/18,Morningside of Savannah,ALC000099,routine,1,0,0,0,0,0,0
7/31/18,Morningside of Savannah,ALC000099,complaint,-,0,0,0,0,0,0
4/25/18,Morningside of Savannah,ALC000099,complaint,-,0,0,0,0,0,0
3/12/18,Morningside of Savannah,ALC000099,other,-,0,0,0,0,0,0
1/17/18,Morningside of Savannah,ALC000099,complaint,1,1,0,1,0,0,0
8/16/17,Morningside of Savannah,ALC000099,routine,-,0,0,0,0,0,0
5/25/17,Morningside of Savannah,ALC000099,other,-,0,0,0,0,0,0
3/15/17,Morningside of Savannah,ALC000099,complaint,-,0,0,0,0,0,0
12/19/16,Morningside of Savannah,ALC000099,complaint,-,0,0,0,0,0,0
9/15/16,Morningside of Savannah,ALC000099,complaint,-,0,0,0,0,0,0
8/4/16,Morningside of Savannah,ALC000099,Routine / Complaint,-,0,0,0,0,0,0
2/1/16,Morningside of Savannah,ALC000099,complaint,-,0,0,0,0,0,0
1/25/16,Morningside of Savannah,ALC000099,complaint,-,0,0,0,0,0,0
7/23/15,Morningside of Savannah,ALC000099,Routine / Complaint,5,1,0,1,0,0,0
1/2/15,Morningside of Savannah,ALC000099,complaint,1,1,0,1,0,0,0
9/4/19,Mount Carmel Assisted Living,ALC000171,routine,-,0,0,0,0,0,0
5/24/18,Mount Carmel Assisted Living,ALC000171,other,-,0,0,0,0,0,0
3/2/18,Mount Carmel Assisted Living,ALC000171,complaint,1,0,1,0,0,0,0
3/1/17,Mount Carmel Assisted Living,ALC000171,routine,3,0,0,0,0,0,0
4/13/16,Mount Carmel Assisted Living,ALC000171,complaint,1,1,0,0,0,0,0
1/26/16,Mount Carmel Assisted Living,ALC000171,complaint,1,1,0,1,0,0,0
